lien,Emmanuel Macron,Marine Le Pen
https://www.journaldunet.com/management/ville/saint-vincent-sur-jard/ville-85278,54.11,45.89
https://www.journaldunet.com/management/ville/burgalays/ville-31092,45.83,54.17
https://www.journaldunet.com/management/ville/landser/ville-68174,45.06,54.94
https://www.journaldunet.com/management/ville/panon/ville-72227,50.0,50.0
https://www.journaldunet.com/management/ville/brassac/ville-09066,53.52,46.48
https://www.journaldunet.com/management/ville/semond/ville-21602,50.0,50.0
https://www.journaldunet.com/management/ville/octon/ville-34186,60.75,39.25
https://www.journaldunet.com/management/ville/saint-bonnet/ville-16303,53.45,46.55
https://www.journaldunet.com/management/ville/mareuil/ville-16208,41.84,58.16
https://www.journaldunet.com/management/ville/choisy-le-roi/ville-94022,73.21,26.79
https://www.journaldunet.com/management/ville/marant/ville-62547,31.11,68.89
https://www.journaldunet.com/management/ville/la-dornac/ville-24153,53.58,46.42
https://www.journaldunet.com/management/ville/varennes-sur-seine/ville-77482,50.97,49.03
https://www.journaldunet.com/management/ville/theligny/ville-72353,43.44,56.56
https://www.journaldunet.com/management/ville/riviere/ville-62712,60.62,39.38
https://www.journaldunet.com/management/ville/neuilly-en-dun/ville-18161,43.97,56.03
https://www.journaldunet.com/management/ville/oelleville/ville-88334,45.22,54.78
https://www.journaldunet.com/management/ville/schillersdorf/ville-67446,56.99,43.01
https://www.journaldunet.com/management/ville/berg-sur-moselle/ville-57062,61.24,38.76
https://www.journaldunet.com/management/ville/pamiers/ville-09225,49.85,50.15
https://www.journaldunet.com/management/ville/lanta/ville-31271,61.33,38.67
https://www.journaldunet.com/management/ville/molliens-au-bois/ville-80553,55.76,44.24
https://www.journaldunet.com/management/ville/roquemaure/ville-30221,42.47,57.53
https://www.journaldunet.com/management/ville/basses/ville-86018,41.58,58.42
https://www.journaldunet.com/management/ville/bassan/ville-34025,37.31,62.69
https://www.journaldunet.com/management/ville/myans/ville-73183,58.73,41.27
https://www.journaldunet.com/management/ville/neuviller-les-badonviller/ville-54398,39.34,60.66
https://www.journaldunet.com/management/ville/cachan/ville-94016,81.03,18.97
https://www.journaldunet.com/management/ville/borne/ville-07038,69.44,30.56
https://www.journaldunet.com/management/ville/noyelles-les-vermelles/ville-62626,35.21,64.79
https://www.journaldunet.com/management/ville/barriac-les-bosquets/ville-15018,60.76,39.24
https://www.journaldunet.com/management/ville/ricaud/ville-11313,48.4,51.6
https://www.journaldunet.com/management/ville/fontenay-tresigny/ville-77192,48.66,51.34
https://www.journaldunet.com/management/ville/villers-outreaux/ville-59624,37.28,62.72
https://www.journaldunet.com/management/ville/lancie/ville-69108,52.17,47.83
https://www.journaldunet.com/management/ville/monceau-le-neuf-et-faucouzy/ville-02491,34.3,65.7
https://www.journaldunet.com/management/ville/flammerecourt/ville-52201,2.13,97.87
https://www.journaldunet.com/management/ville/laudun-l-ardoise/ville-30141,39.74,60.26
https://www.journaldunet.com/management/ville/hurtigheim/ville-67214,59.67,40.33
https://www.journaldunet.com/management/ville/cricqueville-en-auge/ville-14203,60.19,39.81
https://www.journaldunet.com/management/ville/blies-guersviller/ville-57093,52.85,47.15
https://www.journaldunet.com/management/ville/perthes/ville-08339,53.11,46.89
https://www.journaldunet.com/management/ville/feliceto/ville-2B112,45.0,55.0
https://www.journaldunet.com/management/ville/fenneviller/ville-54191,43.37,56.63
https://www.journaldunet.com/management/ville/bosville/ville-76128,38.8,61.2
https://www.journaldunet.com/management/ville/lannepax/ville-32190,44.13,55.87
https://www.journaldunet.com/management/ville/rene/ville-72251,45.12,54.88
https://www.journaldunet.com/management/ville/alfortville/ville-94002,72.39,27.61
https://www.journaldunet.com/management/ville/sorbo-ocagnano/ville-2B286,25.49,74.51
https://www.journaldunet.com/management/ville/beyrede-jumet-camous/ville-65092,50.98,49.02
https://www.journaldunet.com/management/ville/les-villedieu/ville-25619,61.82,38.18
https://www.journaldunet.com/management/ville/roppeviller/ville-57594,19.57,80.43
https://www.journaldunet.com/management/ville/bonneval/ville-43035,59.57,40.43
https://www.journaldunet.com/management/ville/poyanne/ville-40235,50.93,49.07
https://www.journaldunet.com/management/ville/prez/ville-08344,22.5,77.5
https://www.journaldunet.com/management/ville/les-clayes-sous-bois/ville-78165,69.44,30.56
https://www.journaldunet.com/management/ville/la-bastide-des-jourdans/ville-84009,42.83,57.17
https://www.journaldunet.com/management/ville/logelheim/ville-68189,49.39,50.61
https://www.journaldunet.com/management/ville/perigueux/ville-24322,65.29,34.71
https://www.journaldunet.com/management/ville/saint-simeon/ville-27603,47.49,52.51
https://www.journaldunet.com/management/ville/briarres-sur-essonne/ville-45054,41.4,58.6
https://www.journaldunet.com/management/ville/souternon/ville-42303,49.03,50.97
https://www.journaldunet.com/management/ville/saint-cosme-en-vairais/ville-72276,45.12,54.88
https://www.journaldunet.com/management/ville/gennes-ivergny/ville-62370,61.33,38.67
https://www.journaldunet.com/management/ville/chauvoncourt/ville-55111,46.15,53.85
https://www.journaldunet.com/management/ville/gujan-mestras/ville-33199,57.72,42.28
https://www.journaldunet.com/management/ville/la-redorte/ville-11190,40.38,59.62
https://www.journaldunet.com/management/ville/saint-hilaire-fontaine/ville-58245,41.18,58.82
https://www.journaldunet.com/management/ville/prudemanche/ville-28308,43.66,56.34
https://www.journaldunet.com/management/ville/villez-sous-bailleul/ville-27694,55.05,44.95
https://www.journaldunet.com/management/ville/pleuvezain/ville-88350,38.6,61.4
https://www.journaldunet.com/management/ville/trungy/ville-14716,45.24,54.76
https://www.journaldunet.com/management/ville/lee/ville-64329,73.05,26.95
https://www.journaldunet.com/management/ville/juif/ville-71246,34.78,65.22
https://www.journaldunet.com/management/ville/champs-sur-tarentaine-marchal/ville-15038,61.21,38.79
https://www.journaldunet.com/management/ville/bouvellemont/ville-08080,42.11,57.89
https://www.journaldunet.com/management/ville/le-gallet/ville-60267,35.35,64.65
https://www.journaldunet.com/management/ville/tardes/ville-23251,44.12,55.88
https://www.journaldunet.com/management/ville/baltzenheim/ville-68019,36.53,63.47
https://www.journaldunet.com/management/ville/vallecalle/ville-2B333,43.75,56.25
https://www.journaldunet.com/management/ville/attiches/ville-59022,57.37,42.63
https://www.journaldunet.com/management/ville/pont-l-abbe/ville-29220,68.49,31.51
https://www.journaldunet.com/management/ville/chevagny-sur-guye/ville-71127,86.49,13.51
https://www.journaldunet.com/management/ville/epinay-sous-senart/ville-91215,68.95,31.05
https://www.journaldunet.com/management/ville/fye/ville-72139,53.02,46.98
https://www.journaldunet.com/management/ville/saint-germier/ville-79256,48.82,51.18
https://www.journaldunet.com/management/ville/vezillon/ville-27683,50.43,49.57
https://www.journaldunet.com/management/ville/sainte-magnance/ville-89351,39.5,60.5
https://www.journaldunet.com/management/ville/argenvilliers/ville-28010,44.7,55.3
https://www.journaldunet.com/management/ville/saint-aignan-sur-ry/ville-76554,44.64,55.36
https://www.journaldunet.com/management/ville/la-cote/ville-70178,32.0,68.0
https://www.journaldunet.com/management/ville/esclavolles-lurey/ville-51234,42.74,57.26
https://www.journaldunet.com/management/ville/mortagne/ville-88315,43.22,56.78
https://www.journaldunet.com/management/ville/reipertswiller/ville-67392,32.73,67.27
https://www.journaldunet.com/management/ville/la-serre-bussiere-vieille/ville-23172,40.35,59.65
https://www.journaldunet.com/management/ville/lorigne/ville-79152,54.4,45.6
https://www.journaldunet.com/management/ville/le-tech/ville-66206,40.43,59.57
https://www.journaldunet.com/management/ville/saint-aubin/ville-40249,65.91,34.09
https://www.journaldunet.com/management/ville/jouarre/ville-77238,44.97,55.03
https://www.journaldunet.com/management/ville/lavallee/ville-55282,48.53,51.47
https://www.journaldunet.com/management/ville/averan/ville-65052,59.62,40.38
https://www.journaldunet.com/management/ville/gambsheim/ville-67151,54.95,45.05
https://www.journaldunet.com/management/ville/champagne/ville-72054,49.66,50.34
https://www.journaldunet.com/management/ville/labarthe-bleys/ville-81111,58.0,42.0
https://www.journaldunet.com/management/ville/baudement/ville-51041,51.56,48.44
https://www.journaldunet.com/management/ville/la-bastide-d-engras/ville-30031,54.21,45.79
https://www.journaldunet.com/management/ville/brielles/ville-35042,58.92,41.08
https://www.journaldunet.com/management/ville/marvaux-vieux/ville-08280,50.0,50.0
https://www.journaldunet.com/management/ville/eth/ville-59217,53.23,46.77
https://www.journaldunet.com/management/ville/bussy-le-repos/ville-89060,41.63,58.37
https://www.journaldunet.com/management/ville/rott/ville-67416,52.24,47.76
https://www.journaldunet.com/management/ville/etreaupont/ville-02295,34.39,65.61
https://www.journaldunet.com/management/ville/vouhe/ville-79354,64.68,35.32
https://www.journaldunet.com/management/ville/cantigny/ville-80170,50.77,49.23
https://www.journaldunet.com/management/ville/apremont/ville-60022,64.32,35.68
https://www.journaldunet.com/management/ville/villeporcher/ville-41286,50.0,50.0
https://www.journaldunet.com/management/ville/fleville-lixieres/ville-54198,37.32,62.68
https://www.journaldunet.com/management/ville/eze/ville-06059,51.11,48.89
https://www.journaldunet.com/management/ville/rouffiac/ville-17304,48.56,51.44
https://www.journaldunet.com/management/ville/villexavier/ville-17476,40.88,59.12
https://www.journaldunet.com/management/ville/dienay/ville-21230,57.66,42.34
https://www.journaldunet.com/management/ville/betbezer-d-armagnac/ville-40039,57.14,42.86
https://www.journaldunet.com/management/ville/sassis/ville-65411,72.5,27.5
https://www.journaldunet.com/management/ville/argeles-gazost/ville-65025,66.52,33.48
https://www.journaldunet.com/management/ville/freney/ville-73119,50.0,50.0
https://www.journaldunet.com/management/ville/aingoulaincourt/ville-52004,40.0,60.0
https://www.journaldunet.com/management/ville/reignac-sur-indre/ville-37192,63.11,36.89
https://www.journaldunet.com/management/ville/cortrat/ville-45105,58.06,41.94
https://www.journaldunet.com/management/ville/treduder/ville-22350,54.41,45.59
https://www.journaldunet.com/management/ville/mortery/ville-77319,56.16,43.84
https://www.journaldunet.com/management/ville/chigny-les-roses/ville-51152,61.11,38.89
https://www.journaldunet.com/management/ville/montbernard/ville-31363,48.87,51.13
https://www.journaldunet.com/management/ville/sigale/ville-06135,40.94,59.06
https://www.journaldunet.com/management/ville/carnas/ville-30069,41.18,58.82
https://www.journaldunet.com/management/ville/bias/ville-40043,47.69,52.31
https://www.journaldunet.com/management/ville/embry/ville-62293,48.13,51.88
https://www.journaldunet.com/management/ville/fossemagne/ville-24188,45.48,54.52
https://www.journaldunet.com/management/ville/saint-quentin-de-blavou/ville-61450,46.15,53.85
https://www.journaldunet.com/management/ville/boinville-en-woevre/ville-55057,24.39,75.61
https://www.journaldunet.com/management/ville/villasavary/ville-11418,37.72,62.28
https://www.journaldunet.com/management/ville/saint-hilaire-saint-mesmin/ville-45282,67.52,32.48
https://www.journaldunet.com/management/ville/faverges-seythenex/ville-74123,54.72,45.28
https://www.journaldunet.com/management/ville/laverune/ville-34134,54.39,45.61
https://www.journaldunet.com/management/ville/lucy-le-bocage/ville-02443,57.52,42.48
https://www.journaldunet.com/management/ville/silley-amancey/ville-25545,55.26,44.74
https://www.journaldunet.com/management/ville/villers-franqueux/ville-51633,55.26,44.74
https://www.journaldunet.com/management/ville/availles-en-chatellerault/ville-86014,57.01,42.99
https://www.journaldunet.com/management/ville/evres/ville-55185,57.38,42.62
https://www.journaldunet.com/management/ville/metzeral/ville-68204,45.22,54.78
https://www.journaldunet.com/management/ville/berre-les-alpes/ville-06015,27.69,72.31
https://www.journaldunet.com/management/ville/saint-saturnin/ville-51516,66.67,33.33
https://www.journaldunet.com/management/ville/rouvres-sous-meilly/ville-21533,68.75,31.25
https://www.journaldunet.com/management/ville/luneray/ville-76400,49.01,50.99
https://www.journaldunet.com/management/ville/belesta/ville-66019,40.0,60.0
https://www.journaldunet.com/management/ville/montegut-plantaurel/ville-09202,52.8,47.2
https://www.journaldunet.com/management/ville/darois/ville-21227,68.67,31.33
https://www.journaldunet.com/management/ville/brieulles-sur-bar/ville-08085,32.09,67.91
https://www.journaldunet.com/management/ville/dompierre-sous-sanvignes/ville-71179,61.11,38.89
https://www.journaldunet.com/management/ville/rouvres/ville-14546,47.9,52.1
https://www.journaldunet.com/management/ville/linazay/ville-86134,52.43,47.57
https://www.journaldunet.com/management/ville/molay/ville-39338,36.24,63.76
https://www.journaldunet.com/management/ville/aussillon/ville-81021,59.56,40.44
https://www.journaldunet.com/management/ville/calvignac/ville-46049,70.68,29.32
https://www.journaldunet.com/management/ville/aingeville/ville-88003,32.61,67.39
https://www.journaldunet.com/management/ville/casteide-candau/ville-64172,51.35,48.65
https://www.journaldunet.com/management/ville/rosny-sur-seine/ville-78531,59.52,40.48
https://www.journaldunet.com/management/ville/saint-christophe-en-brionnais/ville-71399,56.38,43.62
https://www.journaldunet.com/management/ville/chaveria/ville-39134,54.84,45.16
https://www.journaldunet.com/management/ville/misson/ville-40186,51.34,48.66
https://www.journaldunet.com/management/ville/plateau-d-hauteville/ville-01185,53.59,46.41
https://www.journaldunet.com/management/ville/osani/ville-2A197,41.1,58.9
https://www.journaldunet.com/management/ville/bouvaincourt-sur-bresle/ville-80127,36.93,63.07
